state,crop_year,season,crop,area,production,yield
Maharashtra,2005,KHARIF,GROUNDNUT,1400.0,1200.0,8.571428571428571
Karnataka,2008,SUMMER,ONION,99.0,540.0,54.54545454545454
Uttar Pradesh,2012,RABI,ONION,123.0,2829.0,230.0
Karnataka,2003,SUMMER,MAIZE,573.0,1279.0,22.32111692844677
Maharashtra,2001,KHARIF,SESAMUM,5200.0,1200.0,2.307692307692308
Punjab,2002,RABI,WHEAT,86000.0,305000.0,35.46511627906977
Assam,2005,RABI,RAPESEED &MUSTARD,6535.0,3798.0,5.811782708492731
Karnataka,2000,KHARIF,MAIZE,4941.0,15845.0,32.06840720501923
Uttar Pradesh,2010,SUMMER,MAIZE,1171.0,1717.0,14.662681468830058
Andhra Pradesh,1998,RABI,DRY CHILLIES,3200.0,4100.0,12.8125
Jammu And Kashmir,2007,KHARIF,URAD,433.0,294.5,6.8013856812933025
Uttar Pradesh,2006,RABI,WHEAT,88342.0,285080.0,32.27004142989745
Bihar,1998,SUMMER,MAIZE,2779.0,4594.0,16.531126304426053
Gujarat,2010,KHARIF,SESAMUM,1600.0,600.0,3.75
Assam,2001,RABI,GRAM,8.0,3.0,3.75
Karnataka,2007,SUMMER,SUNFLOWER,1328.0,1269.0,9.555722891566266
Gujarat,1999,RABI,WHEAT,16900.0,48000.0,28.402366863905325
Uttar Pradesh,2008,SUMMER,MOONG(GREEN GRAM),95.0,65.0,6.842105263157895
Tamil Nadu,2005,KHARIF,SESAMUM,1040.0,503.0,4.836538461538462
Telangana,2007,KHARIF,MOONG(GREEN GRAM),21000.0,6000.0,2.8571428571428568
Rajasthan,1999,WHOLE YEAR,DRY CHILLIES,673.0,140.0,2.0802377414561666
Karnataka,2010,RABI,GRAM,2330.0,1585.0,6.802575107296137
Odisha,2007,WINTER,RAPESEED &MUSTARD,1886.0,232.0,1.2301166489925768
Rajasthan,2007,WHOLE YEAR,DRY CHILLIES,372.0,372.0,10.0
Bihar,2001,KHARIF,ARHAR/TUR,235.0,274.0,11.659574468085106
Andhra Pradesh,2001,RABI,JOWAR,398.0,294.0,7.386934673366834
Maharashtra,2003,KHARIF,SESAMUM,1000.0,200.0,2.0
Andhra Pradesh,2008,KHARIF,RICE,47434.0,167774.0,35.36998777248387
Telangana,2002,KHARIF,URAD,30550.0,8340.0,2.7299509001636664
Uttar Pradesh,2007,KHARIF,JOWAR,108.0,67.0,6.203703703703703
Maharashtra,2004,KHARIF,SESAMUM,4900.0,900.0,1.836734693877551
Punjab,2004,KHARIF,URAD,100.0,100.0,10.0
Tamil Nadu,2013,RABI,MAIZE,3308.0,16547.0,50.021160822249094
Bihar,2012,WINTER,RICE,49939.0,73285.0,14.674903382126194
Odisha,2004,WINTER,SESAMUM,35.0,7.2,2.057142857142857
Nagaland,2010,KHARIF,GROUNDNUT,90.0,90.0,10.0
West Bengal,2008,RABI,WHEAT,35916.0,84321.0,23.477280320748413
Assam,2010,KHARIF,ARHAR/TUR,450.0,375.0,8.333333333333334
Karnataka,2000,RABI,URAD,468.0,164.0,3.5042735042735043
West Bengal,1999,RABI,MOONG(GREEN GRAM),225.0,113.0,5.022222222222222
Maharashtra,2009,KHARIF,GROUNDNUT,33100.0,29200.0,8.821752265861027
Bihar,1997,RABI,SUNFLOWER,33.0,31.0,9.393939393939394
Karnataka,2001,RABI,RAPESEED &MUSTARD,87.0,19.0,2.1839080459770117
Maharashtra,2007,SUMMER,SUNFLOWER,7.0,9.0,12.857142857142858
Odisha,1997,WHOLE YEAR,POTATO,572.0,7970.0,139.33566433566432
Odisha,1997,SUMMER,ARHAR/TUR,24.0,3.0,1.25
Telangana,1998,KHARIF,JOWAR,13600.0,5900.0,4.338235294117647
Maharashtra,2002,RABI,RAPESEED &MUSTARD,100.0,10.0,1.0
Maharashtra,1999,KHARIF,JOWAR,126600.0,159500.0,12.598736176935228
Jammu And Kashmir,2005,KHARIF,POTATO,12.0,25.4,21.166666666666668
Punjab,2012,KHARIF,MOONG(GREEN GRAM),100.0,100.0,10.0
Telangana,2006,WHOLE YEAR,SUNFLOWER,326.0,386.0,11.840490797546012
Bihar,2005,RABI,MAIZE,98.0,299.0,30.51020408163265
Odisha,2006,AUTUMN,RICE,4000.0,5000.0,12.5
Uttar Pradesh,1998,SUMMER,MOONG(GREEN GRAM),76.0,39.0,5.131578947368421
Uttar Pradesh,2000,RABI,MAIZE,1489.0,2415.0,16.218938885157822
Bihar,2005,KHARIF,SESAMUM,84.0,78.0,9.285714285714286
Kerala,1998,KHARIF,SESAMUM,1150.0,140.0,1.2173913043478262
Uttarakhand,2005,RABI,RAPESEED &MUSTARD,434.0,239.0,5.506912442396313
Odisha,2014,WINTER,SESAMUM,1682.0,661.0,3.9298454221165278
West Bengal,2004,WHOLE YEAR,POTATO,2526.0,48844.0,193.3650039588282
Uttar Pradesh,2001,KHARIF,JOWAR,2243.0,1698.0,7.570218457423094
Gujarat,2001,KHARIF,MOONG(GREEN GRAM),2500.0,1200.0,4.8
Maharashtra,2013,RABI,JOWAR,138000.0,112200.0,8.130434782608695
Maharashtra,2010,RABI,GRAM,57800.0,40600.0,7.024221453287197
Bihar,1997,KHARIF,MAIZE,10864.0,25143.0,23.14340942562592
Tamil Nadu,2012,RABI,GRAM,12.0,6.0,5.0
Karnataka,2012,RABI,GRAM,181651.0,112515.0,6.194020401759418
Madhya Pradesh,2004,KHARIF,URAD,1390.0,419.0,3.014388489208633
Uttar Pradesh,2010,RABI,RAPESEED &MUSTARD,11874.0,19802.0,16.676772780865758
Assam,2014,WHOLE YEAR,ONION,325.0,787.0,24.215384615384615
Madhya Pradesh,2011,KHARIF,MAIZE,694.0,460.0,6.628242074927954
Uttar Pradesh,1999,KHARIF,JOWAR,12010.0,7229.0,6.019150707743547
Karnataka,2007,SUMMER,SUNFLOWER,6980.0,6246.0,8.948424068767908
Bihar,2005,AUTUMN,RICE,18525.0,18464.0,9.967071524966261
Madhya Pradesh,2013,KHARIF,GROUNDNUT,318.0,327.0,10.283018867924529
Maharashtra,2007,RABI,WHEAT,750.0,1103.0,14.706666666666665
Telangana,2001,RABI,SESAMUM,3211.0,620.0,1.930862659607599
Assam,2000,SUMMER,RICE,1559.0,1713.0,10.987812700449007
Uttar Pradesh,2005,KHARIF,JOWAR,83.0,107.0,12.891566265060241
Gujarat,2009,RABI,GRAM,4100.0,2900.0,7.073170731707316
Madhya Pradesh,2012,WHOLE YEAR,POTATO,508.0,4085.0,80.41338582677164
Madhya Pradesh,2011,RABI,RAPESEED &MUSTARD,2804.0,3227.0,11.508559201141226
Bihar,2005,RABI,GRAM,39.0,60.0,15.384615384615385
Arunachal Pradesh,2005,KHARIF,RICE,860.0,760.0,8.837209302325581
Chhattisgarh,2007,KHARIF,POTATO,3.0,15.0,50.0
Odisha,2010,AUTUMN,URAD,126.0,27.8,2.2063492063492065
Telangana,2009,RABI,GRAM,1524.0,1346.0,8.832020997375329
Karnataka,1997,KHARIF,JOWAR,7927.0,10074.0,12.708464740759432
Uttar Pradesh,2005,KHARIF,RICE,103594.0,151765.0,14.649979728555708
Jharkhand,2006,RABI,WHEAT,2238.41,3593.0,16.051572321424583
Tamil Nadu,1998,WHOLE YEAR,ONION,30.0,234.0,78.0
Madhya Pradesh,2010,RABI,GRAM,187490.0,96182.0,5.129980265614166
Uttar Pradesh,2007,RABI,WHEAT,186639.0,512996.0,27.486002389639893
Uttar Pradesh,2001,RABI,WHEAT,94847.0,172493.0,18.18644764726349
Karnataka,2012,KHARIF,RICE,63613.0,94818.0,14.905443855815633
Kerala,2014,AUTUMN,RICE,1330.0,2593.0,19.49624060150376
Madhya Pradesh,1999,KHARIF,RICE,54257.0,63439.0,11.692316198831488
Punjab,2005,KHARIF,URAD,100.0,100.0,10.0
Karnataka,1997,KHARIF,RICE,11240.0,26256.0,23.359430604982204
Himachal Pradesh,2000,KHARIF,SESAMUM,73.0,23.0,3.150684931506849
Madhya Pradesh,2007,KHARIF,RICE,10217.0,11532.0,11.287070568660075
Haryana,1998,KHARIF,URAD,434.0,100.0,2.3041474654377883
Karnataka,1999,RABI,JOWAR,66040.0,61544.0,9.319200484554814
Gujarat,2006,KHARIF,URAD,3600.0,3600.0,10.0
West Bengal,2008,SUMMER,MOONG(GREEN GRAM),1.0,1.0,10.0
Telangana,2011,KHARIF,GROUNDNUT,30.0,22.0,7.333333333333333
Gujarat,2008,KHARIF,MOONG(GREEN GRAM),1300.0,600.0,4.615384615384616
Uttar Pradesh,2008,KHARIF,JOWAR,1189.0,2039.0,17.1488645920942
Bihar,2007,WINTER,RICE,20563.0,7433.0,3.6147449302144627
Andhra Pradesh,2008,RABI,MOONG(GREEN GRAM),3925.0,2390.0,6.0891719745222925
Telangana,1999,WHOLE YEAR,ONION,2496.0,49888.0,199.87179487179486
Maharashtra,2007,RABI,WHEAT,371.0,713.0,19.21832884097035
Bihar,2008,KHARIF,URAD,11.0,9.0,8.181818181818182
Andhra Pradesh,1997,RABI,RICE,9000.0,23900.0,26.555555555555554
Madhya Pradesh,2011,RABI,GRAM,9262.0,12348.0,13.331893759447205
Tamil Nadu,2007,WHOLE YEAR,JOWAR,6.0,9.0,15.0
Karnataka,2011,KHARIF,GROUNDNUT,1773.0,956.0,5.391990975747321
Bihar,2004,KHARIF,ARHAR/TUR,1725.0,2196.0,12.730434782608695
Chhattisgarh,2009,KHARIF,MOONG(GREEN GRAM),886.0,317.0,3.577878103837472
Bihar,2007,AUTUMN,RICE,82.0,58.0,7.073170731707316
Madhya Pradesh,2001,KHARIF,GROUNDNUT,1433.0,1430.0,9.979064898813677
Gujarat,2005,KHARIF,JOWAR,1400.0,700.0,5.0
Uttar Pradesh,1999,RABI,GRAM,47263.0,34058.0,7.206059708440006
Uttar Pradesh,2000,KHARIF,MAIZE,216.0,303.0,14.027777777777777
Karnataka,2008,KHARIF,SESAMUM,192.0,98.0,5.104166666666666
Andhra Pradesh,2011,KHARIF,ONION,143.0,2061.0,144.12587412587413
Madhya Pradesh,2007,WHOLE YEAR,POTATO,1691.0,18113.0,107.11413364872855
Puducherry,2010,RABI,MOONG(GREEN GRAM),13.0,7.0,5.384615384615384
Karnataka,1998,SUMMER,MAIZE,395.0,898.0,22.734177215189874
Assam,2008,WHOLE YEAR,ONION,331.0,733.0,22.14501510574018
Bihar,2004,SUMMER,RICE,376.0,595.0,15.824468085106382
Karnataka,2013,KHARIF,ONION,55.0,364.0,66.18181818181819
Odisha,1998,SUMMER,RICE,10949.0,18709.0,17.087405242487897
Odisha,2000,WHOLE YEAR,ONION,1360.0,11970.0,88.01470588235293
Rajasthan,2008,KHARIF,MOONG(GREEN GRAM),11327.0,8985.0,7.93237397369118
Maharashtra,2012,RABI,JOWAR,300.0,200.0,6.666666666666666
Assam,2002,KHARIF,SESAMUM,845.0,370.0,4.378698224852071
Maharashtra,2007,KHARIF,URAD,23.0,21.0,9.130434782608695
Haryana,2012,KHARIF,MOONG(GREEN GRAM),171.0,94.0,5.497076023391813
Telangana,2008,RABI,GRAM,6961.0,9495.0,13.640281568740125
Madhya Pradesh,2003,KHARIF,GROUNDNUT,87.0,118.0,13.563218390804597
Madhya Pradesh,2010,RABI,WHEAT,27515.0,51628.0,18.76358349990914
Chhattisgarh,2010,RABI,URAD,195.0,50.0,2.564102564102564
West Bengal,2010,AUTUMN,JOWAR,25.0,10.0,4.0
Rajasthan,2010,KHARIF,MOONG(GREEN GRAM),52070.0,35065.0,6.734203956212791
Karnataka,2002,SUMMER,SUNFLOWER,1965.0,1195.0,6.081424936386769
Karnataka,2009,RABI,SUNFLOWER,385.0,415.0,10.779220779220779
Karnataka,2005,SUMMER,SUNFLOWER,3225.0,1226.0,3.8015503875968992
Tamil Nadu,2006,WHOLE YEAR,GROUNDNUT,24038.0,42286.0,17.591313753224064
Rajasthan,2005,RABI,GRAM,22381.0,20265.0,9.054555203074036
Tripura,2013,KHARIF,MOONG(GREEN GRAM),110.0,57.0,5.181818181818182
Haryana,2001,RABI,RAPESEED &MUSTARD,50829.0,77000.0,15.148832359479824
Telangana,2003,RABI,RICE,6069.0,16016.0,26.389850057670124
Uttar Pradesh,2012,KHARIF,URAD,11834.0,8331.0,7.039885076897077
Madhya Pradesh,2006,WHOLE YEAR,DRY CHILLIES,7.0,5.0,7.142857142857143
Uttar Pradesh,2003,KHARIF,RICE,48397.0,102433.0,21.16515486497097
Odisha,2000,WINTER,RICE,119450.0,93350.0,7.8149853495186274
Manipur,1999,KHARIF,SESAMUM,230.0,110.0,4.782608695652174
Madhya Pradesh,2006,RABI,GRAM,20126.0,29311.0,14.563748385173408
Tamil Nadu,2006,WHOLE YEAR,URAD,17774.0,10252.0,5.767975694835153
Madhya Pradesh,2003,WHOLE YEAR,DRY CHILLIES,15.0,6.0,4.0
Odisha,2006,WINTER,URAD,1.0,0.4,4.0
Tripura,2008,RABI,URAD,65.0,36.0,5.538461538461538
Uttar Pradesh,2014,KHARIF,GROUNDNUT,359.0,482.0,13.426183844011142
Karnataka,2014,RABI,URAD,208.0,95.0,4.5673076923076925
Assam,2013,WHOLE YEAR,ONION,345.0,831.0,24.08695652173913
Haryana,2006,KHARIF,URAD,863.0,400.0,4.634994206257242
Madhya Pradesh,1998,KHARIF,JOWAR,4900.0,8000.0,16.3265306122449
Assam,2007,WHOLE YEAR,DRY CHILLIES,255.0,166.0,6.509803921568627
Karnataka,2000,KHARIF,URAD,117.0,45.0,3.8461538461538463
Punjab,2006,RABI,RAPESEED &MUSTARD,4000.0,4000.0,10.0
Odisha,2000,AUTUMN,RICE,580.0,670.0,11.551724137931034
Assam,2012,RABI,DRY CHILLIES,510.0,444.0,8.705882352941178
Tamil Nadu,2006,WHOLE YEAR,ONION,3223.0,37638.0,116.7793980763264
Odisha,2010,AUTUMN,MAIZE,9357.0,14375.2,15.363043710591002
Rajasthan,2001,KHARIF,URAD,19836.0,9575.0,4.827082072998588
Madhya Pradesh,2002,RABI,RAPESEED &MUSTARD,25.0,13.0,5.2
Madhya Pradesh,2003,KHARIF,RICE,797.0,708.0,8.883312421580928
Assam,2001,RABI,GRAM,45.0,20.0,4.444444444444445
Jharkhand,2004,RABI,WHEAT,2091.52,2788.0,13.330018359853122
Uttar Pradesh,2002,KHARIF,URAD,10655.0,4496.0,4.219615204129516
Uttar Pradesh,2004,KHARIF,MAIZE,1929.0,2274.0,11.788491446345258
Uttar Pradesh,1999,SUMMER,MOONG(GREEN GRAM),7441.0,1912.0,2.569547103883887
Andhra Pradesh,2003,RABI,MOONG(GREEN GRAM),704.0,364.0,5.170454545454546
Uttar Pradesh,2010,KHARIF,URAD,1563.0,847.0,5.419065898912349
Uttar Pradesh,2008,KHARIF,RICE,154385.0,345822.0,22.399974090747158
Gujarat,1998,SUMMER,GROUNDNUT,4200.0,6200.0,14.761904761904763
Bihar,1997,WHOLE YEAR,DRY CHILLIES,111.0,85.0,7.657657657657657
West Bengal,1997,WHOLE YEAR,RAPESEED &MUSTARD,19.0,10.0,5.263157894736842
Maharashtra,2005,KHARIF,URAD,17500.0,8800.0,5.0285714285714285
Telangana,2005,KHARIF,SESAMUM,4561.0,816.0,1.7890813418110063
Assam,2008,RABI,RAPESEED &MUSTARD,4000.0,2096.0,5.24
Odisha,2000,KHARIF,MAIZE,4456.0,4981.7,11.17975763016158
Maharashtra,1997,RABI,MAIZE,800.0,700.0,8.75
Assam,2008,WINTER,RICE,75000.0,147716.0,19.695466666666665
Uttar Pradesh,2001,KHARIF,ARHAR/TUR,4362.0,7708.0,17.670793214121964
Madhya Pradesh,1998,RABI,GRAM,7800.0,12400.0,15.897435897435896
Haryana,1999,KHARIF,ARHAR/TUR,1967.0,1200.0,6.100660904931368
Uttar Pradesh,2002,SUMMER,MOONG(GREEN GRAM),431.0,252.0,5.846867749419954
Madhya Pradesh,2008,KHARIF,MAIZE,10462.0,14566.0,13.922768113171477
Uttar Pradesh,1998,RABI,GRAM,1578.0,1537.0,9.740177439797211
Gujarat,2005,KHARIF,SESAMUM,12300.0,4400.0,3.5772357723577235
Bihar,2006,RABI,SUNFLOWER,1846.0,2725.0,14.761646803900327
Madhya Pradesh,2006,KHARIF,URAD,6148.0,2364.0,3.845152895250488
Sikkim,2001,KHARIF,RICE,1360.0,1992.0,14.647058823529411
Madhya Pradesh,2013,WHOLE YEAR,DRY CHILLIES,2235.0,3113.0,13.928411633109619
Karnataka,2000,SUMMER,RICE,51537.0,151023.0,29.30380115257
Maharashtra,2002,KHARIF,RICE,16700.0,5200.0,3.1137724550898205
Uttar Pradesh,2011,KHARIF,RICE,1062.0,1951.0,18.370998116760827
Tripura,2010,KHARIF,MOONG(GREEN GRAM),91.0,49.0,5.384615384615384
Odisha,2013,SUMMER,SESAMUM,22.0,9.8,4.454545454545455
Rajasthan,2000,RABI,RAPESEED &MUSTARD,8117.0,7446.0,9.173339903905385
Chhattisgarh,2001,KHARIF,GROUNDNUT,346.0,532.0,15.375722543352602
Maharashtra,2001,KHARIF,GROUNDNUT,5500.0,2300.0,4.181818181818182
Punjab,2004,RABI,RAPESEED &MUSTARD,3000.0,4000.0,13.333333333333332
Rajasthan,2010,KHARIF,SESAMUM,2748.0,1120.0,4.075691411935953
West Bengal,2008,KHARIF,URAD,4.0,4.0,10.0
Uttar Pradesh,2008,KHARIF,ARHAR/TUR,129.0,110.0,8.527131782945736
Karnataka,2010,KHARIF,ARHAR/TUR,189677.0,107215.0,5.652503993631278
Tamil Nadu,2009,WHOLE YEAR,MAIZE,5130.0,28486.0,55.528265107212476
Bihar,1997,WINTER,RICE,103795.0,137271.0,13.225203526181415
Madhya Pradesh,2012,WHOLE YEAR,POTATO,390.0,4361.0,111.82051282051282
Madhya Pradesh,2009,WHOLE YEAR,DRY CHILLIES,216.0,371.0,17.175925925925924
Kerala,1998,KHARIF,SESAMUM,78.0,39.0,5.0
Uttar Pradesh,2001,KHARIF,MOONG(GREEN GRAM),121.0,33.0,2.727272727272727
Kerala,2012,WHOLE YEAR,SESAMUM,95.0,29.0,3.0526315789473686
Karnataka,2013,KHARIF,GROUNDNUT,176.0,149.0,8.46590909090909
Madhya Pradesh,2006,KHARIF,MAIZE,113563.0,67043.0,5.903595361165168
Meghalaya,2011,KHARIF,MAIZE,2008.0,4730.0,23.555776892430277
Tamil Nadu,2000,KHARIF,SESAMUM,2654.0,1441.0,5.429540316503391
Chhattisgarh,2014,WHOLE YEAR,DRY CHILLIES,386.0,248.0,6.424870466321243
Bihar,2005,RABI,RAPESEED &MUSTARD,313.0,289.0,9.233226837060704
Bihar,2010,KHARIF,MOONG(GREEN GRAM),1.0,1.0,10.0
Uttar Pradesh,2008,RABI,GRAM,6770.0,7212.0,10.65288035450517
Maharashtra,2007,SUMMER,GROUNDNUT,2.0,3.0,15.0
Maharashtra,1997,KHARIF,MOONG(GREEN GRAM),10700.0,2200.0,2.05607476635514
Andhra Pradesh,2011,KHARIF,RICE,17342.0,55719.0,32.12951216699343
Andhra Pradesh,2009,RABI,DRY CHILLIES,40.0,134.0,33.5
Odisha,2003,RABI,RAPESEED &MUSTARD,83.0,19.8,2.3855421686746987
Assam,2008,RABI,URAD,1345.0,780.0,5.799256505576208
Gujarat,2004,RABI,WHEAT,124300.0,218000.0,17.53821399839099
West Bengal,1999,RABI,DRY CHILLIES,141.0,140.0,9.929078014184396
Kerala,2009,KHARIF,SESAMUM,238.0,50.0,2.100840336134454
Meghalaya,2002,RABI,WHEAT,2653.0,4675.0,17.621560497549943
Meghalaya,2012,WHOLE YEAR,DRY CHILLIES,53.0,53.0,10.0
Uttar Pradesh,2000,RABI,RAPESEED &MUSTARD,946.0,945.0,9.989429175475687
Assam,2006,WHOLE YEAR,DRY CHILLIES,380.0,242.0,6.368421052631579
Bihar,2011,SUMMER,MAIZE,9476.0,50628.0,53.42760658505699
Tamil Nadu,2012,KHARIF,ARHAR/TUR,28.0,22.0,7.857142857142857
Chhattisgarh,2014,RABI,POTATO,719.0,3901.0,54.25591098748262
Madhya Pradesh,2013,RABI,RAPESEED &MUSTARD,64.0,41.0,6.40625
Gujarat,2011,KHARIF,GROUNDNUT,392200.0,695600.0,17.735849056603776
Chhattisgarh,2010,KHARIF,URAD,15012.0,2604.0,1.7346123101518784
Assam,2010,WINTER,RICE,103460.0,234365.0,22.65271602551711
Bihar,2003,WINTER,RICE,62040.0,69830.0,11.25564152159897
Odisha,2012,SUMMER,MOONG(GREEN GRAM),10251.0,2511.5,2.4500048775729195
Assam,2004,RABI,GRAM,35.0,19.0,5.428571428571428
Assam,2005,SUMMER,RICE,18588.0,35101.0,18.883688401119002
Jammu And Kashmir,2002,KHARIF,URAD,2121.0,1080.0,5.091937765205092
Uttar Pradesh,2011,KHARIF,RICE,122176.0,316802.0,25.929969879518072
Gujarat,2012,KHARIF,ARHAR/TUR,7800.0,5300.0,6.794871794871796
Karnataka,2008,RABI,RICE,12.0,26.0,21.666666666666664
Haryana,2007,RABI,WHEAT,173041.0,768000.0,44.382545177154554
Maharashtra,2012,SUMMER,GROUNDNUT,2600.0,3800.0,14.615384615384615
Uttar Pradesh,2013,SUMMER,MOONG(GREEN GRAM),1470.0,806.0,5.482993197278912
Andhra Pradesh,2000,KHARIF,JOWAR,181.0,67.0,3.701657458563536
Meghalaya,1999,KHARIF,SESAMUM,169.0,89.0,5.266272189349113
Gujarat,1999,WHOLE YEAR,DRY CHILLIES,200.0,200.0,10.0
Bihar,2003,WHOLE YEAR,POTATO,3607.0,31653.0,87.75436650956473
Haryana,2006,KHARIF,SESAMUM,139.0,100.0,7.194244604316546
Maharashtra,2012,RABI,WHEAT,9100.0,20000.0,21.978021978021978
Madhya Pradesh,2012,KHARIF,URAD,2101.0,758.0,3.6078058067586865
Uttar Pradesh,2009,SUMMER,ONION,15.0,208.0,138.66666666666669
Assam,2003,KHARIF,MAIZE,80.0,32.0,4.0
Maharashtra,1997,KHARIF,JOWAR,61100.0,46300.0,7.577741407528642
Karnataka,2003,KHARIF,URAD,69566.0,16125.0,2.317942673144927
Assam,2011,RABI,MOONG(GREEN GRAM),20.0,9.0,4.5
Uttar Pradesh,2010,SUMMER,URAD,331.0,261.0,7.885196374622357
Madhya Pradesh,2001,KHARIF,SUNFLOWER,16.0,5.0,3.125
Bihar,1999,RABI,RAPESEED &MUSTARD,3247.0,2513.0,7.739451801663073
Andhra Pradesh,2005,RABI,GRAM,13.0,25.0,19.23076923076923
Jharkhand,2010,RABI,RAPESEED &MUSTARD,927.0,578.0,6.235167206040993
Chhattisgarh,2010,WHOLE YEAR,ONION,421.0,3463.0,82.25653206650831
Gujarat,2005,KHARIF,GROUNDNUT,289000.0,303400.0,10.498269896193772
Rajasthan,2010,KHARIF,GROUNDNUT,3185.0,2013.0,6.320251177394035
Uttar Pradesh,2010,KHARIF,MAIZE,19202.0,36369.0,18.94021456098323
Uttar Pradesh,2012,RABI,POTATO,8991.0,207485.0,230.76965854743634
Uttar Pradesh,2005,RABI,WHEAT,123911.0,416093.0,33.57998886297423
Assam,2013,RABI,WHEAT,647.0,633.0,9.783616692426584
West Bengal,2009,SUMMER,MAIZE,493.0,2274.0,46.12576064908722
Uttar Pradesh,2000,KHARIF,MOONG(GREEN GRAM),7.0,2.0,2.8571428571428568
Uttar Pradesh,2007,KHARIF,DRY CHILLIES,214.0,206.0,9.626168224299064
Gujarat,2006,SUMMER,GROUNDNUT,9300.0,17500.0,18.81720430107527
Karnataka,2008,RABI,SUNFLOWER,48746.0,19767.0,4.055101957083658
West Bengal,2014,KHARIF,URAD,35.0,20.0,5.7142857142857135
Maharashtra,1998,RABI,MAIZE,200.0,200.0,10.0
Assam,2000,RABI,WHEAT,1715.0,1889.0,11.014577259475217
Karnataka,2009,KHARIF,GRAM,486.0,256.0,5.267489711934157
West Bengal,2004,RABI,GRAM,8366.0,6625.0,7.9189576858713835
Uttar Pradesh,2000,WHOLE YEAR,POTATO,3570.0,50844.0,142.42016806722688
Maharashtra,2000,RABI,SESAMUM,1100.0,200.0,1.8181818181818183
Madhya Pradesh,2002,RABI,RAPESEED &MUSTARD,35.0,21.0,6.0
Telangana,2009,RABI,WHEAT,1679.0,1828.0,10.887432995830853
Gujarat,2004,SUMMER,GROUNDNUT,600.0,1000.0,16.666666666666668
Tamil Nadu,1999,KHARIF,SESAMUM,3209.0,977.0,3.044562168899969
Rajasthan,1998,WHOLE YEAR,DRY CHILLIES,1928.0,2117.0,10.980290456431536
Odisha,2004,SUMMER,GROUNDNUT,2.0,1.9,9.5
Uttar Pradesh,2008,SUMMER,URAD,235.0,146.0,6.212765957446809
Tamil Nadu,2002,KHARIF,SUNFLOWER,10.0,12.0,12.0
Assam,2004,RABI,GRAM,8.0,3.0,3.75
Odisha,2006,WINTER,MOONG(GREEN GRAM),18.0,5.6,3.111111111111111
Madhya Pradesh,2004,WHOLE YEAR,ONION,836.0,10558.0,126.29186602870814
Uttar Pradesh,2002,KHARIF,URAD,307.0,123.0,4.006514657980456
Karnataka,2010,RABI,POTATO,61.0,710.0,116.39344262295081
Andhra Pradesh,2011,RABI,WHEAT,75.0,100.0,13.333333333333332
Puducherry,2014,SUMMER,MOONG(GREEN GRAM),860.0,287.0,3.3372093023255816
Rajasthan,2008,WHOLE YEAR,DRY CHILLIES,105.0,114.0,10.857142857142856
Odisha,2001,KHARIF,URAD,2695.0,536.3,1.989981447124304
Uttar Pradesh,2007,RABI,POTATO,6711.0,88075.0,131.23975562509312
Tamil Nadu,2006,WHOLE YEAR,ARHAR/TUR,148.0,108.0,7.297297297297297
Madhya Pradesh,2013,RABI,WHEAT,195611.0,527468.0,26.965150221613303
Uttar Pradesh,2012,KHARIF,URAD,878.0,582.0,6.628701594533029
Andhra Pradesh,2003,RABI,DRY CHILLIES,4391.0,10574.0,24.081074925984968
Andhra Pradesh,2012,KHARIF,JOWAR,295.0,782.0,26.508474576271187
Assam,2000,RABI,GRAM,211.0,84.0,3.9810426540284363
Andhra Pradesh,2012,RABI,SUNFLOWER,299.0,289.0,9.665551839464882
Haryana,2003,KHARIF,RICE,65954.0,149000.0,22.591503168875278
Uttar Pradesh,2010,RABI,MAIZE,55.0,165.0,30.0
Karnataka,2011,SUMMER,JOWAR,15.0,27.0,18.0
Uttar Pradesh,2012,SUMMER,MAIZE,183.0,338.0,18.469945355191257
Uttar Pradesh,2006,KHARIF,JOWAR,29.0,37.0,12.758620689655174
Madhya Pradesh,2004,KHARIF,MAIZE,44540.0,72050.0,16.176470588235293
Maharashtra,2012,KHARIF,SUNFLOWER,200.0,100.0,5.0
Bihar,1999,WHOLE YEAR,POTATO,440.0,4541.0,103.20454545454545
Odisha,2012,SUMMER,GROUNDNUT,84.0,138.5,16.488095238095237
Nagaland,2002,RABI,RAPESEED &MUSTARD,3034.0,3061.0,10.088991430454845
Uttar Pradesh,2011,KHARIF,RICE,6724.0,16803.0,24.98958953004164
Bihar,2014,KHARIF,ARHAR/TUR,591.0,1200.0,20.304568527918782
Odisha,2003,RABI,SUNFLOWER,500.0,400.0,8.0
Chhattisgarh,2012,KHARIF,SESAMUM,569.0,245.0,4.305799648506151
Odisha,2000,KHARIF,JOWAR,1860.0,1480.0,7.956989247311828
Uttar Pradesh,2013,KHARIF,RICE,135908.0,380135.0,27.970023839656236
Madhya Pradesh,2002,KHARIF,ARHAR/TUR,4884.0,4547.0,9.30999180999181
Tripura,2012,RABI,URAD,58.0,35.0,6.0344827586206895
Maharashtra,2009,KHARIF,URAD,5300.0,1600.0,3.0188679245283017
Andhra Pradesh,2014,RABI,ONION,13.0,230.0,176.92307692307693
Uttar Pradesh,2000,RABI,MOONG(GREEN GRAM),6777.0,2474.0,3.6505828537701044
Karnataka,2010,RABI,RAPESEED &MUSTARD,15.0,5.0,3.333333333333333
